categary_name,ch_id,ch_title,commentCount,country,dislikeCount,favoriteCount,likeCount,publised_date,v_id,v_title,viewCount
Science & Technology,UCaiYqc8i5ojWZAgldxSmcqQ,BigBrudda,1367,US,196,0,6697,2019-01-30T23:15:30.000Z,eZHoB5k8Mw0,The Most HAUNTED REVIEWED PLACES in the City! (ft. Mcjuggernuggets & Kidbehindacamera),146138
Science & Technology,UCkWQ0gDrqOCarmUKmppD7GQ,JayzTwoCents,1630,US,317,0,13757,2019-01-31T04:41:43.000Z,IG1U2FJOWXs,Project Gold Digger... It's DONE!,330614
Science & Technology,UCaFGDBmGK_jw66u3av2Ysjw,MacRumors,572,US,151,0,3619,2019-01-29T02:44:21.000Z,lI2za9p95r0,Demo of MAJOR FaceTime Bug That Lets People Spy on You!,382283
Science & Technology,UCpT9kL2Eba91BB9CK6wJ4Pg,TechSmartt,2665,US,970,0,16712,2019-01-24T19:05:13.000Z,pdIAoGNMMA8,$4 Fake AirPods - How Bad Is It?,875411
Science & Technology,UCPy33RTGarlvbt7cunLA8SA,DANKIUS,1104,US,390,0,15686,2019-01-25T19:00:26.000Z,trrwgvLda9I,Funny Tik Tok Ironic Memes Compilation S3E4 Best Tik Tok Trolls,737932
Science & Technology,UCIOUkPJZtWThQBtkCRniSBw,Natalies Outlet,2952,US,181,0,16843,2019-01-30T20:58:14.000Z,Vaa8OhPwnpc,HELP ME! How to Organize & Clean For Good: Kon Mari's Tips & Hacks!,250275
Science & Technology,UCfw8x3VR-ElcaWW2Tg_jgSA,Rebecca Zamolo,20286,US,1406,0,73528,2019-01-21T16:45:38.000Z,ee41k_EaCZs,Confronting REBECCA ZAMOLO GM Twin at BATTLE ROYALE in Real Life (quadrant date activated overnight),1886093
Science & Technology,UCvtRTOMP2TqYqu51xNrqAzg,Brawadis,803,US,152,0,12939,2019-01-27T22:41:00.000Z,av15Yve85rQ,TROLLING MY BEST FRIENDS IN PUBLIC!,234616
Science & Technology,UCbZgDzTkBQMkPWYBFESJ3sQ,That YouTub3 Family,1982,US,129,0,4608,2019-01-28T21:04:53.000Z,jXAKBZ6AhxI,"Last To Leave Best Boss Wins $57,000 / That YouTub3 Family I Family Channel",248929
Science & Technology,UCmFzvquJYoSDFhd9W0JhZKw,Exposing Project Zorgo,14367,US,1930,0,48099,2019-01-18T20:13:16.000Z,q_PHUk3DxI0,STOP PROJECT ZORGO Takeover of MYSTERY BOX for Abandoned Tesla (Searching for Mysterious Caller),3740571
Science & Technology,UCe_vXdMrHHseZ_esYUskSBw,CrazyRussianHacker,1724,US,500,0,12889,2019-01-27T18:00:04.000Z,zrrLEFbp8KM,10 Cheese Gadgets put to the Test - Part 2,532507
Science & Technology,UCuJyaxv7V-HK4_qQzNK_BXQ,BeatEmUps,1693,US,1355,0,9748,2019-01-29T20:49:06.000Z,uPDY_QvrDZY,I Ordered USED Nintendo Switch Games From Gamestop... This Is What They Sent Me,363806
Science & Technology,UCI4I6ldZ0jWe7vXpUVeVcpg,Household Hacker,2043,US,2955,0,20622,2019-01-20T22:24:03.000Z,g6gzXaozevE,As Seen On TV Money-Saving Gadgets TESTED!,1510911
Science & Technology,UCrVpMA8a0KP9io6ejOwhWbA,Just Ameerah,1313,US,138,0,4132,2019-01-30T22:49:06.000Z,-sEVfJLc35s,MIXING PUTTY STORE BOUGHT SLIME TO FLUFFY SLIME! Slimeatory #542,159403
Science & Technology,UCqDZJlfBGMSq88qjipRQMGg,Chilly,2790,US,141,0,5086,2019-01-31T03:29:34.000Z,qii4jsdoW48,WE BOUGHT AND OWN LAND ON MARS!! (20 ACRES),139750
Science & Technology,UCkj8f9sqSKuzn-NyP7Os1ZQ,Jack Doherty,8812,US,2365,0,51139,2019-01-22T21:00:30.000Z,m-ZbOmfelIA,SKIPPING CLASS WHILE IN SCHOOL! *SUSPENDED*,1390527
Science & Technology,UCeBnbqt4VRhotq2TQjkIi2A,LaurenzSide,7739,US,440,0,30750,2019-01-20T14:00:04.000Z,juE_H06ICpw,REACTING TO MY FAVORITE TIK TOK VIDEOS 2,1061837
Science & Technology,UC1zZE_kJ8rQHgLTVfobLi_g,The King of Random,2870,US,2060,0,9813,2019-01-24T22:00:03.000Z,xvIOSlW0yz8,How to Weaponize Glitter (Glitter Bob-Omb),471023
Science & Technology,UCneC60ueLDbk6NVzMHUUhKg,Carl & Jinger Family,504,US,115,0,3803,2019-01-29T15:50:21.000Z,2Pz-Hf5IxGQ,The Unbreakable Box Challenge 3 Can She Win $ REAL CASH PRIZE?!,181065
Science & Technology,UC6uKrU_WqJ1R2HMTY3LIx5Q,Everyday Astronaut,1944,US,253,0,13315,2019-01-30T17:42:03.000Z,LogE40_wR9k,Why SpaceX ditched lightweight Carbon Composites for Stainless Steel to make a sweaty Starship,269876
Science & Technology,UCey_c7U86mJGz1VJWH5CYPA,iJustine,1695,US,506,0,15428,2019-01-29T16:04:55.000Z,B--OsMb_S3M,💕 NEW Quartz Pink Razer Blade Laptop + Accessories Unboxing!,312437
Science & Technology,UCmkzP0KkYlsvBbpK0olD9Ag,Totally Trendy,363,US,28,0,3627,2019-01-30T20:54:05.000Z,rE3dkGBEdVQ,DIY Tiny Slime Kit!,68874
Science & Technology,UC0vBXGSyV14uvJ4hECDOl0Q,Techquickie,1830,US,813,0,18980,2019-01-29T20:37:00.000Z,-zx1IzL21RA,Making Your Wi-Fi 10x FASTER! - WiGig Explained,466344
Science & Technology,UCXGgrKt94gR6lmN4aN3mYTg,Austin Evans,2622,US,496,0,17310,2019-01-26T16:44:04.000Z,ik15HVNzJVg,Trying AT&T’s Fake 5G,502544
Science & Technology,UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,2758,US,343,0,33111,2019-01-29T16:49:05.000Z,2mRXgZTUm8s,The Mi Mix 3 is cooler than you think... - Teardown,869671
Science & Technology,UC_8NknAFiyhOUaZqHR3lq3Q,QuackityHQ,9308,US,1099,0,64421,2019-01-26T19:58:32.000Z,Egbn83itslM,DISCORD RESPONDED TO MY VIDEO,719280
Science & Technology,UCloCsWyyKOEJ6UeEqiG4vqw,Marcus&Kristin,536,US,43,0,14387,2019-01-30T18:20:49.000Z,fpW1h3wyA08,REACTING TO YOUR ASSUMPTIONS ABOUT US,204714
Science & Technology,UCMNmwqCtCSpftrbvR3KkHDA,Guava Juice,3346,US,296,0,8334,2019-01-26T17:00:07.000Z,u3Hp_FL34h4,"Last To Leave Tub Tapper Wins $10,000!",336671
Science & Technology,UCDyrCJyFaOLc8OnnCd0Khcg,Brian Christopher - BCSlots DAILY,46,US,114,0,2024,2019-01-31T02:50:16.000Z,MkJtUhqsv9Y,🔴LIVE $1000 at San Manuel Casino ✪ BCSlots,40481
Science & Technology,UC5QjibX9jYUAZGE9diXpiKA,The DDG Family,1615,US,199,0,14482,2019-01-25T03:58:15.000Z,87hT5ZiN2UE,I Left My Concert In Atlanta & This Happened... **Lost Vlog**,283565
Science & Technology,UCFtEEv80fQVKkD4h1PF-Xqw,Microsoft,703,US,130,0,4930,2019-01-31T13:51:52.000Z,_YISTzpLXCY,Microsoft Super Bowl Commercial 2019: We All Win (Extended Version),4511465
Film & Animation,UCJKBSfD5JSUxGhriFeoPCCg,Masha e o Urso,256,BR,9684,0,25160,2019-01-25T09:58:43.000Z,6BFJ_IesCYU,Masha e o Urso - O Filhote Abandonado 🐧(Episódio 23),7818141
Film & Animation,UC_gV70G_Y51LTa3qhu8KiEA,Luccas Neto,1822,BR,2135,0,26037,2019-01-30T13:00:08.000Z,ydeKL3pI9n4,CONTOS DE FADA | Branca De Neve | Rapunzel | Chapeuzinho Vermelho,1011912
Film & Animation,UCIDvMTyJQaMUtdp3iN5iKsA,ACONTECEU MESMO,8191,BR,1785,0,27618,2019-01-30T18:00:03.000Z,PZfWThaQtq4,Minha Mãe É Gay,361078
Film & Animation,UCx9XK4w2FYmTuzv9uXHBYuw,Hericles Leony,1398,BR,4215,0,29597,2019-01-26T15:07:53.000Z,RHaAIyZSit4,10 Crianças Bonitas que Mudaram de Aparência,1311539
Film & Animation,UCvD9GB-E4q_TuMpwUtFBhLA,Peppa Pig em Português Brasil - Canal Oficial,243,BR,2706,0,6865,2019-01-26T15:00:05.000Z,RAi2iv9Y540,Peppa Pig Português Brasil 🚂 O PASSEIO DE TREM ⭐️ Compilação de 2019 ⭐️ Peppa Pig,1325016
Film & Animation,UCEWHPFNilsT0IfQfutVzsag,Porta dos Fundos,3981,BR,3491,0,224840,2019-01-26T13:00:05.000Z,LLRi3LlJm5w,JENIFER,2449641
Film & Animation,UCYALxwppPJjYyTMEwwEcNCQ,LubaTV,5093,BR,2242,0,150506,2019-01-29T22:00:04.000Z,XacEjNeh2BQ,tente não TIK TOK,563700
Film & Animation,UCL2n7VnndYlbq6wiz6bxl0Q,Ben 10 Brasil,48,BR,225,0,1486,2019-01-29T12:00:01.000Z,DsUntBxWAKQ,"Ben está preso | Penny, A Mala | Ben 10 em Português Brasil | Cartoon Network",395321
Film & Animation,UCt_4wzTQqmcUvemNkeO0plA,Ei Nerd,5357,BR,683,0,74941,2019-01-29T20:30:02.000Z,cxEv7ucN2t8,BOMBA! NARUTO FOI HUMILHADO NA PORRADA?,440440
Film & Animation,UC033rpv7OKk-QYfrvwl5s8Q,TV Quase,4861,BR,3021,0,91396,2019-01-28T12:58:45.000Z,RBlTK-VTa_I,"CHOQUE DE CULTURA #38: Creed 2, a pedagogia do espancado",604400
Film & Animation,UCCqoc2as2nMEXoZPlwXei4g,Afonso Padilha,1261,BR,466,0,89079,2019-01-27T22:00:02.000Z,kA_bqmVEj0w,AFONSO PADILHA - O DIA QUE EU LEVEI MINHA MÃE PRA MERGULHAR,737481
Film & Animation,UCu3xYymg97NJE64DG5MvFug,Kids Toy tv,50,BR,1975,0,4325,2019-01-31T16:19:53.000Z,zAPMNJLPjyY,Oddbods | oddbods with learn colors #26 | Funny Cartoons For Children,2067365
Film & Animation,UCBi24ZUXnSzpDJOPQS4djsQ,Reclamação do Dia,975,BR,335,0,32370,2019-01-29T14:56:46.000Z,jtudAdyFU9w,"Plantão do Chico: Janeiro, o mês SEM FIM...",321957
Film & Animation,UCwS-7_1aHcx4KrqOPhTU-IA,André Guedes,7404,BR,1691,0,169199,2019-01-26T12:00:01.000Z,CXcP9exMrLI,AS AVENTURAS DO BOLSOMINI EP 3 - O DESISTENTE!,954220
Film & Animation,UCLAumKr0O_z6r6RPiummR1g,5 Alguma Coisa,1623,BR,2723,0,79971,2019-01-26T13:00:10.000Z,nMXqAMzgZd4,5 CENAS DELETADAS DE BIRD BOX,783661
Film & Animation,UCboK4EZXs0YRg_YVASzO-vg,Peter Aqui,2308,BR,339,0,39348,2019-01-31T18:00:04.000Z,jMK1ciud8jo,SALSICHA VAI ENTRAR NO MORTAL KOMBAT 11? ENTENDA!,203993
Film & Animation,UCmEClzCBDx-vrt0GuSKBd9g,Jovem Nerd,1688,BR,407,0,33145,2019-01-30T13:00:07.000Z,sI68uYOMlnU,Trailer de John Wick 3 - Parabellum,245746
Film & Animation,UC2RZZ26X2uN6UTHi90XuCqg,TIA CRIS,120,BR,495,0,3719,2019-01-25T19:56:07.000Z,mfsL0piogGw,SÍTIO DO PICAPAU AMARELO - O SACI / CUCA TRATAMENTO DE BELEZA + 4,464080
Film & Animation,UCvQzqiZc4RXGODrIbSwMseQ,Gustavo Paródias,3209,BR,1250,0,101432,2019-01-28T23:29:33.000Z,6CAjZu-kUkA,A FREIRA QUER UM MACHO | PARÓDIA,424599
Film & Animation,UCj0O6W8yDuLg3iraAXKgCrQ,Você Sabia?,37738,BR,3409,0,383749,2019-01-18T18:17:02.000Z,Skv3iVK5UFg,OS 20 FILMES MAIS ESPERADOS DE 2019 !!!,2795387
Film & Animation,UCEbXfIV8KYSBehCAS8hV4PA,Leo Augusto,1655,BR,460,0,19544,2019-01-28T11:57:44.000Z,VYiWzvpWcLY,HISTÓRIAS BIZARRAS DA MINHA VOVOZINHA 6,282821
Film & Animation,UCfV1FFayeqmW7HzOETTGZhw,Parafuso Solto,179,BR,303,0,9668,2019-01-31T12:00:01.000Z,36HE9krg6TQ,MÃE E FILHO FALANDO SOBRE ESTADO VEGETATIVO - PIADA - PARAFUSO SOLTO,97127
Film & Animation,UCnB03VWWHmgG0SZJ0LK0R6g,As Meninas Superpoderosas - The Powerpuff Girls,40,BR,88,0,1047,2019-01-31T00:00:03.000Z,zcPJFHMxZxM,Adoração | As Meninas Superpoderosas | Cartoon Network,120633
Film & Animation,UCbt4SegZBQLeXMTMvnrfZtw,Gato Galactico,1495,BR,346,0,19499,2019-01-31T14:30:26.000Z,DFNUrqRI5zo,6 ENIGMAS IMPOSSÍVEIS DE RESOLVER,127292
Film & Animation,UCnv5OYcsDh1sR7SXuILq2wQ,mateiformiga,2083,BR,262,0,52950,2019-01-25T21:22:50.000Z,oeKjlSMZcbI,É PRA ISSO QUE EU ROUBO INTERNET DO VIZINHO - CINEMA DOS MEMES,316450
Film & Animation,UCChX88lCd7o1buiqdWdME-Q,Tirullipa Show,372,BR,169,0,27425,2019-01-31T22:16:11.000Z,XPTSizRb_8g,IRMÃO CURTO CIRCUITO / TIRULLIPA SHOW,157449
Film & Animation,UCNriqfie6makNPGqNtO_0uA,Mano Doido,239,BR,379,0,10681,2019-01-27T12:00:01.000Z,GE_wmwGUYJ0,EU TÔ CAGANDO - PIADA DE DOIDO - MANO DOIDO PARAFUSO SOLTO,149973
Film & Animation,UCpJB1JPb95OOd8W62KI2lvw,Renato Albani,303,BR,449,0,38405,2019-01-27T13:00:00.000Z,8X9P3QWe02I,Renato Albani - Conheci O Michael Douglas,376043
Film & Animation,UC9ihQvR1IN-Bceu7VD1RNXw,Player Solo,1090,BR,380,0,36406,2019-01-25T15:10:32.000Z,WwI5bb4QN4I,TODOS OS TIPOS DE DEMÔNIOS DE NANATSU NO TAIZAI - Espécies e Níveis de Poder | Player Solo,425845
Film & Animation,UCOOkCYthHdrpCZdytAT63GQ,Canal Desconfinados,3927,BR,4970,0,153922,2019-01-21T11:32:30.000Z,-jFizduy8Jw,Jenifer - DESCONFINADOS (Erros no Final),1605179
Film & Animation,UCQJStNJ00cNAkpb06LJnZHQ,Marcelo Parafuso Solto,97,BR,249,0,4428,2019-01-30T12:00:01.000Z,DOOjqappEK4,Fazendo contas - Marcelo Parafuso Solto,62877
Film & Animation,UCrR4CWbaNgtDCh1EoNdgp-g,Emerson Ceara,429,BR,193,0,30227,2019-01-28T23:00:00.000Z,C1YZi5DsBQg,O UBER ME FEZ CHORAR,285090
Film & Animation,UChYkldqKWymAKTsPku_tDfg,#Refúgio Mental,1122,BR,467,0,29775,2019-01-24T18:08:56.000Z,h-X1j0_3Hio,64 ANOS SE PASSARAM. O QUE ACONTECEU COM O CÉREBRO DO EINSTEIN?,423964
Film & Animation,UCPSxGJZ_EcKdTu_ufKe4tDg,Anime Underground,1485,BR,67,0,22651,2019-01-30T22:31:47.000Z,vwnnopGBxEc,Nanatsu no Taizai ( The Seven Deadly Sins) Review Capitulo 298 /Anime Underground,132376
Film & Animation,UCaSAM5kna2KyX-uVLSGr8PQ,omeleteve,942,BR,267,0,19217,2019-01-29T23:56:24.000Z,ym8mPaxd7Ts,TEORIA NERD: VINGADORES E A NOVA LINHA DO TEMPO DA MARVEL,161884
Film & Animation,UCZ5EhVtjHsdha52CiOcFvvg,Lokis,900,BR,147,0,5846,2019-01-29T19:00:05.000Z,fXDW_vlfbCg,A MENINA NERD QUE DEU UMA LIÇÃO NA VALENTONA | Roblox - Bloxburg,130462
Film & Animation,UCkBcMQtrm7ayKQvVVUTHiew,BenHolly Kids,1,BR,165,0,491,2019-01-29T13:00:06.000Z,gHzrUkaoRxE,Ben e Holly em Português | Ben e Holly em Português Brasil #86,106382
Film & Animation,UC5XG4yYM-_DQ-3HPRuam76Q,Ingresso.com,438,BR,57,0,8129,2019-01-29T13:16:37.000Z,JzpDj_yERvg,Superação - O Milagre da Fé | Trailer Dublado,122083
Film & Animation,UCE8deXi-Eea3SuEV1Q1L4ug,Super Oito,795,BR,70,0,18499,2019-01-31T19:58:03.000Z,Mp_XrDR1swM,8 FILMES DE TERROR MAIS PROMISSORES DE 2019,89686
Film & Animation,UCOeKfhcintgdLook4UVMkIg,BZ Kids,31,BR,379,0,1095,2019-01-27T13:00:02.000Z,HleZzUVS0B4,Peppa Pig em Português | Peppa Pig em Português Brasil Episódios #157,200911
Film & Animation,UCAA4eBBT2lt4C3YcXMdNOFA,malena010102,1652,BR,146,0,23179,2019-01-29T22:06:11.000Z,9hMgHdfUnao,ISSO É MUITO SATISFATÓRIO! PRENSA COM FUROS,151384
Film & Animation,UCl2R5_hYGyYZ-hw0dRGXuig,Comédia ao Vivo,391,BR,579,0,8312,2019-01-27T22:00:00.000Z,FciWXT521gk,Desafio Comédia Ao Vivo - Jean Wyllys / Música do Fábio Assunção,139939
Film & Animation,UC1UWNQJQiIprQvSH6DDWd8Q,Fabiano Cambota,782,BR,266,0,23711,2019-01-22T22:00:02.000Z,dARU7ERc7RM,FABIANO CAMBOTA - STAND UP COMEDY  - ESPECIAL DE COMEDIA COMPLETO,348262
Film & Animation,UCvym4Rx1KHtIw9dIJOzsDcw,Clone,6405,BR,560,0,57509,2019-01-25T20:55:52.000Z,S_Mf6Xv4XjE,ATIVIDADE PARANORMAL CAPTADA NO QUARTO DOS BONECOS!!!,301491
Film & Animation,UCvzAkazTwM1mdF84PaLud5Q,Cúmplices de um Resgate,866,BR,255,0,16571,2019-01-23T00:52:36.000Z,24XFeqwsvNM,"Cúmplices de Um Resgate | capítulo 12 - 22/01/19, completo",467411
Film & Animation,UC4fX9bY-4be-IXTYACw7G4Q,Canal Ixi,286,BR,118,0,15956,2019-01-29T12:00:04.000Z,RNn-uxukDIg,OUVIU ESSE BARULHO?,143520
Film & Animation,UCKUu0_kRb4wmIXDmHJDfW8A,Rominho Braga,441,BR,127,0,23664,2019-01-27T13:15:01.000Z,BxZl5NGy5Q8,COMENTANDO HISTÓRIAS #23 - UM PALHAÇO EM NOVA YORK Feat. Marcio Ballas,154716
Film & Animation,UCiHQlpfJNnBBH5kTpYgGKsA,imaginago,2370,BR,912,0,37744,2019-01-28T14:01:37.000Z,MjhwqVXu9bg,O LADO SOMBRIO do SENHOR INCRÍVEL! - Os Incríveis 2,158330
Film & Animation,UCUAL--p3qAa27luR0IYbjZA,Pencilmation,301,BR,1488,0,6570,2019-01-27T11:45:01.000Z,oQnDzq7ucEI,Pencilmate Meets His Twin!! - Pencilmation Compilations for Kids,1533597
Film & Animation,UCiFg-2CjsG_xcSsHNjDeLpw,Pica-Pau em Português,222,BR,452,0,4396,2019-01-26T12:00:02.000Z,NL_ll_faAZo,Pica-Pau em Português | Confusão Vem do Espaço Compilação | Nova Série | Desenhos Animados,395014
Autos & Vehicles,UCvlE5gTbOvjiolFlEm-c_Ow,Vlad and Nikita,,BR,24484,0,58591,2019-01-27T06:00:02.000Z,hGsHD3YWf6A,Vlad and Nikita ride on Barbie Car to camping,19499179
Autos & Vehicles,UChMJkHCD2wdvSO7CMOuLR-w,Renato Garcia,11269,BR,1038,0,146303,2019-01-29T14:30:03.000Z,YakGRs2dr4U,PRIMEIRA VEZ NA TRILHA COM A MINI MOTO !,996294
Autos & Vehicles,UCMhQMwHecGpImGawN8NTXFg,Greg Ferreira,20866,BR,13747,0,179428,2019-01-28T14:08:11.000Z,so7enDlRx9E,HOUVE TRAIÇĀO ? TODA VERDADE!,1509944
Autos & Vehicles,UC-4kjzuh4822B9yPSgpZQgA,Matheus Yurley,29188,BR,5262,0,741942,2019-01-23T00:31:15.000Z,OKrqorBDHcc,ELA ENCONTROU UMA CALCINHA DENTRO DO CARRO!! *pior briga de todas*,2887548
Autos & Vehicles,UCrGnb5RdHA9M6WGmBGYo4ZQ,AM3NlC,3378,BR,5319,0,93275,2019-01-27T19:58:45.000Z,P8D9iRxn4oI,AUDI R8 QUEBROU ‹ EduKof ›,776667
Autos & Vehicles,UCXhDFaOPG2zhiYm9eXuMKkA,MAIKI021,2982,BR,1619,0,85494,2019-01-30T14:01:40.000Z,5J51sk2MMtQ,A NOVA CAMIONETE DO CANAL,483761
Autos & Vehicles,UCp8i4boXFm2UB3te86RxAZQ,João Caetano,3905,BR,821,0,47321,2019-01-31T22:02:50.000Z,72wK5H45M4k,TESTANDO MINHA MINI MOTO ELÉTRICA NA RUA,402448
Autos & Vehicles,UCwhewR9UsxcBiG3LGZiA0bw,Portal UAI,496,BR,373,0,4908,2019-01-27T19:36:41.000Z,f-DtWhWinnw,Corpos são encontrados depois de buscas serem retomadas em Brumadinho,581481
Autos & Vehicles,UCCgZZd8zy-OyiVtQ5WeOV6w,Leo da Hornet,1646,BR,586,0,43234,2019-01-29T20:54:24.000Z,-jeG0p0LqrY,MINHA NAMORADA DIRIGIU UM CAMARO !! *realizou um sonho*,344176
Autos & Vehicles,UCvuJTWl_peL49CUfF2EAbyg,Camila Loures,5179,BR,476,0,60464,2019-01-30T16:29:36.000Z,LnUIjPg5RkY,MEU CARRO NOVO 2019 !!!,336062
Autos & Vehicles,UCvft5hNFTEUsRPmMN2rWYRA,Paparazzo Rubro-Negro,1416,BR,484,0,19248,2019-01-31T13:43:05.000Z,Kn1p6MSpWK0,Flamengo já tem patrocinador Master fechado? Definição de patrocínio hoje! Mercado Rubro-Negro!,188658
Autos & Vehicles,UCW_2_RF4k2pDm7CS42D8Gxw,Donas46!,696,BR,773,0,63030,2019-01-30T14:30:01.000Z,g_Anv49nRa0,ELAS VIRAM O MC BRINQUEDO DE F800 E OLHA O QUE ELE FEZ!,530764
Autos & Vehicles,UCcFgREmujdPHvA7I_VOmgIA,Área Secreta,2407,BR,2294,0,76143,2019-01-29T22:34:22.000Z,7p0t3fnUM6k,CARRO VS 200 PREGOS ( EXPERIMENTO - ÁREA SECRETA ),371356
Autos & Vehicles,UC2IM14YVX1mdmLC-p-i8xnQ,Roma Street,1273,BR,412,0,57803,2019-01-30T14:00:13.000Z,m17_IhMVtKM,SERA QUE O BRUNO BAR CONSEGUE FAZER DRIFT NO OMEGA !!,428207
Autos & Vehicles,UCKHhA5hN2UohhFDfNXB_cvQ,Manual do Mundo,2362,BR,647,0,47210,2019-01-29T13:30:12.000Z,SRMjV6LxLDA,Soltamos drone no busão DE NOVO e olha no que deu!,474171
Autos & Vehicles,UCHj8toxy4Ka53hjcRUs6caw,PortugaPC,822,BR,538,0,33745,2019-01-31T13:00:03.000Z,JrEveIqkbEY,COMO COMPREI MEU 350Z ‹ PORTUGAPC ›,246355
Autos & Vehicles,UCqtPuAH8q5CgZyp8hklSpNA,Carros De Colecionadores,1633,BR,290,0,30829,2019-01-28T18:57:37.000Z,SotNc9vMbnQ,FUI VISITAR A GAS MONKEY GARAGE NO TEXAS! | VlogDoTK#53,290445
Autos & Vehicles,UCqiTEXqYONZPPQWvv18mOwQ,JÚLIA FRANCO,1507,BR,331,0,28338,2019-01-31T20:00:01.000Z,0KytsLbzMfM,Minha Rotina Matinal / Vlog primeiro dia de Aula,180362
Autos & Vehicles,UChNZkn2p1FVG4LaybWGKlVQ,Danilo Crespo,1664,BR,264,0,29497,2019-01-30T13:00:13.000Z,yhwZmWC0VBo,GOLETA VAI VIRAR UM JETTA TSI ? ( QUAL CARRO É MELHOR ?)‹ Danilo Crespo ›,182440
Autos & Vehicles,UCYq8gh46PLSxYRyrEL8BVxg,Lucas MotoVlog,6042,BR,498,0,47047,2019-01-29T15:00:04.000Z,GC0z5pJgFXg,A NOVA COR DA MINHA XRE 300 😍,208656
Autos & Vehicles,UCu0vroGSTLJZNT1vnW10CFA,Jonatan Santos,1061,BR,360,0,18614,2019-01-28T13:24:43.000Z,_X8wi51I8UU,RECUPERAMOS OS CAIAQUES DOS ASSALTANTES☆Jonatan Santos,256209
Autos & Vehicles,UCbIV7t22dH_d75fv1GP56zA,Jon Vlogs,1939,BR,2015,0,39434,2019-01-31T23:14:53.000Z,wyVlavQlo14,VOU VENDER A MINHA BMW I8?? ‹ JonVlogs ›,205350
Autos & Vehicles,UCs1JevIKnU4E4ULMZr-0Qog,MILGRAU,1166,BR,340,0,57626,2019-01-28T14:15:00.000Z,DoerT-2dpzs,DICHAVEI O BANCO DA STARTINHA,291495
Autos & Vehicles,UCQ5ROLkbsUpxEyYPxT7yd2g,7008films,802,BR,297,0,22289,2019-01-30T11:11:52.000Z,JzYcTf_-A00,PRIMEIRO ENQUADRO DA LEKA E NOVA SUSPENSÃO NO COROLLA - DAILY VLOG7008,192360
Autos & Vehicles,UCOh41Xp245ljhxvAOqCFzcA,Sheila Bellaver OFICIAL,810,BR,197,0,12743,2019-01-30T22:58:47.000Z,zmkcYaG7ngg,BATENDO LAVANCA NO  113 SCANIA,117045
Autos & Vehicles,UC08IZDh4NSFHl8KYpYNdoVg,Auto Super,865,BR,92,0,15941,2019-01-30T20:00:13.000Z,l5WxFMbi9gE,"JOLF Foi Embora ='(, Novidades da PASSAT e Resgate do Honda (24 Horas Dentro da Oficina)",90607
Autos & Vehicles,UCEI44xNfQmAukxMf1kW8d5g,Em busca do shape inexplicável,949,BR,264,0,13503,2019-01-31T00:23:49.000Z,sLmL8OOIDiA,QUEBROU A RODA DA MINHA BMW Z4 ROSA,137652
Autos & Vehicles,UCU20zn5IueQz8WAfud-oeFw,Jaqueline Guerreiro,2807,BR,200,0,61780,2019-01-24T22:30:08.000Z,u5WOrvW9G7o,A VERDADEIRA HISTÓRIA DA CASA AMITYVILLE,349260
Autos & Vehicles,UCP78dbFMqqu6PeBbFl5U4_Q,Claudemir Gigliotti,669,BR,72,0,18635,2019-01-30T02:05:38.000Z,7Ii2eVLU3ME,Carregamento do FH em Vilhena!,102667
Autos & Vehicles,UCLXl1V6n82Dyg1VhVgSL0nw,Aviões e Músicas,703,BR,101,0,38834,2019-01-27T14:00:07.000Z,iUd0_4sW2HI,"A HISTÓRIA DE BOB HOOVER, QUE NASCEU PRA VOAR  EP #397",150677
Autos & Vehicles,UCD5gsRPb5YK0d7IHY4ZO4kw,Bruna Paula,1653,BR,223,0,21455,2019-01-29T12:59:49.000Z,3Svbb6aqD7c,"NOSSO CARRO FICOU PRONTO, CASA DA SOGRA, SHOPPING, ASSISTINDO FILME ♥ - Bruna Paula",130851
Autos & Vehicles,UCC_tZN9IPwG264s6i7Ry8Gg,BeTV - Màu Sắc - Bibabibo,,BR,2671,0,5326,2019-01-29T10:00:01.000Z,QMfh24mJXWM,Fine Toys Construction Vehicles Under The Mud | Dump truck | Wheel Loader - F409V BeTV,2756403
Autos & Vehicles,UCBfFfd51oY5CrhetwVMWYFQ,Gu FZ6,2761,BR,1121,0,51163,2019-01-24T21:32:00.000Z,LzLdlCzchw0,DIA DE P0LlCl4 - CRIANÇA TENT0U PlN0TE “ BATEU “,545396
Autos & Vehicles,UCPJ6Diqv10p-rOfWdKSRs9w,Renan Fiorini,533,BR,84,0,17068,2019-01-29T13:26:58.000Z,oTNoD2mWQ5Y,ATOLEI A MINI MOTO NA TRILHA *trilha com os amigos*,105027
Autos & Vehicles,UCHQf-88XRjskOsn60FBdVlw,ALN 2.0,612,BR,127,0,11356,2019-01-31T01:47:37.000Z,eEoqqbOsJ5I,"VOU TROCAR DE CARRO, ME AJUDEM A ESCOLHER! 🚗 « ALN1001 »",93175
Autos & Vehicles,UCFt8jalBCjRLMi53lZCunvQ,Bruno Bär 56,457,BR,212,0,28307,2019-01-28T13:45:01.000Z,1_Fonoqm_S8,COMPREI UM PRESENTE PARA O 350Z DO RENATO,260937
